148.036505 0.000000
0.200000 0.000001
0.300000 0.000022
0.400000 0.000056
0.500000 0.000106
0.600000 0.000174
0.700000 0.000253
0.800000 0.000351
0.900000 0.000459
1.000000 0.000588
1.100000 0.000726
1.200000 0.000874
1.300000 0.001029
1.400000 0.001246
1.500000 0.001405
1.600000 0.001651
1.700000 0.001869
1.800000 0.002110
1.900000 0.002285
2.000000 0.002554
2.100000 0.002857
2.200000 0.003004
2.300000 0.003258
2.400000 0.003566
2.500000 0.003826
2.600000 0.004078
2.700000 0.004412
2.800000 0.004639
2.900000 0.005059
3.000000 0.005239
3.100000 0.005628
3.200000 0.005891
3.300000 0.006312
3.400000 0.006549
3.500000 0.007032
3.600000 0.007312
3.700000 0.007748
3.800000 0.008104
3.900000 0.008512
4.000000 0.008952
4.100000 0.009226
4.200000 0.009857
4.300000 0.010053
4.400000 0.010654
4.500000 0.011020
4.600000 0.011261
4.700000 0.012065
4.800000 0.012398
4.900000 0.012785
5.000000 0.013417
5.100000 0.013938
5.200000 0.014666
5.300000 0.014696
5.400000 0.015616
5.500000 0.016116
5.600000 0.016720
5.700000 0.017242
5.800000 0.018122
5.900000 0.017892
6.000000 0.018196
6.100000 0.018807
6.200000 0.019293
6.300000 0.020151
6.400000 0.020551
6.500000 0.021976
6.600000 0.022387
6.700000 0.023374
6.800000 0.025297
6.900000 0.026147
7.000000 0.026838
7.100000 0.028021
7.200000 0.028334
7.300000 0.029487
7.400000 0.030350
7.500000 0.030841
7.600000 0.031424
7.700000 0.032759
7.800000 0.033172
7.900000 0.033900
8.000000 0.034885
8.100000 0.035551
8.200000 0.020778
8.300000 0.000000
8.400000 0.000000
8.500000 0.000000
8.600000 0.000000
8.700000 0.000000
8.800000 0.000000
8.900000 0.000000
9.000000 0.000000
9.100000 0.000000
9.200000 0.000000
9.300000 0.000000
9.400000 0.000000
9.500000 0.000000
9.600000 0.000000
