148.024562 0.000000
0.200000 0.000000
0.300000 0.000000
0.400000 0.000000
0.500000 0.000000
0.600000 0.000000
0.700000 0.000000
0.800000 0.000000
0.900000 0.000000
1.000000 0.000000
1.100000 0.000000
1.200000 0.000000
1.300000 0.000000
1.400000 0.000000
1.500000 0.000000
1.600000 0.000000
1.700000 0.000000
1.800000 0.000000
1.900000 0.000000
2.000000 0.000000
2.100000 0.000000
2.200000 0.000000
2.300000 0.000000
2.400000 0.000000
2.500000 0.000000
2.600000 0.000000
2.700000 0.000000
2.800000 0.000000
2.900000 0.000000
3.000000 0.000000
3.100000 0.000000
3.200000 0.000125
3.300000 0.001358
3.400000 0.002240
3.500000 0.003010
3.600000 0.003740
3.700000 0.004536
3.800000 0.005259
3.900000 0.005992
4.000000 0.006890
4.100000 0.007828
4.200000 0.008621
4.300000 0.009571
4.400000 0.010622
4.500000 0.011594
4.600000 0.012705
4.700000 0.013857
4.800000 0.015129
4.900000 0.016285
5.000000 0.017733
5.100000 0.019105
5.200000 0.020614
5.300000 0.022150
5.400000 0.023791
5.500000 0.025562
5.600000 0.027302
5.700000 0.029357
5.800000 0.031385
5.900000 0.033540
6.000000 0.032785
6.100000 0.033353
6.200000 0.034892
6.300000 0.037110
6.400000 0.040399
6.500000 0.044988
6.600000 0.052071
6.700000 0.065960
6.800000 0.078427
6.900000 0.083019
7.000000 0.087850
7.100000 0.019243
7.200000 0.000000
7.300000 0.000000
7.400000 0.000000
7.500000 0.000000
7.600000 0.000000
7.700000 0.000000
7.800000 0.000000
7.900000 0.000000
8.000000 0.000000
8.100000 0.000000
8.200000 0.000000
8.300000 0.000000
8.400000 0.000000
8.500000 0.000000
8.600000 0.000000
8.700000 0.000000
8.800000 0.000000
8.900000 0.000000
9.000000 0.000000
9.100000 0.000000
9.200000 0.000000
9.300000 0.000000
9.400000 0.000000
9.500000 0.000000
9.600000 0.000000
