148.028493 0.000000
0.200000 0.000000
0.300000 0.000000
0.400000 0.000000
0.500000 0.000000
0.600000 0.000000
0.700000 0.000000
0.800000 0.000000
0.900000 0.000000
1.000000 0.000000
1.100000 0.000000
1.200000 0.000000
1.300000 0.000000
1.400000 0.000000
1.500000 0.000000
1.600000 0.000000
1.700000 0.000000
1.800000 0.000000
1.900000 0.000000
2.000000 0.000000
2.100000 0.000000
2.200000 0.000000
2.300000 0.000000
2.400000 0.000000
2.500000 0.000000
2.600000 0.000000
2.700000 0.000000
2.800000 0.000000
2.900000 0.000034
3.000000 0.000856
3.100000 0.001506
3.200000 0.002053
3.300000 0.002550
3.400000 0.003054
3.500000 0.003561
3.600000 0.004041
3.700000 0.004526
3.800000 0.005099
3.900000 0.005673
4.000000 0.006205
4.100000 0.006774
4.200000 0.007334
4.300000 0.008040
4.400000 0.008700
4.500000 0.009242
4.600000 0.010012
4.700000 0.010609
4.800000 0.011368
4.900000 0.012108
5.000000 0.012879
5.100000 0.013556
5.200000 0.014525
5.300000 0.015424
5.400000 0.016196
5.500000 0.016986
5.600000 0.017974
5.700000 0.018882
5.800000 0.019655
5.900000 0.018977
6.000000 0.018940
6.100000 0.019167
6.200000 0.019917
6.300000 0.020590
6.400000 0.021870
6.500000 0.023556
6.600000 0.025239
6.700000 0.026764
6.800000 0.030441
6.900000 0.032774
7.000000 0.033789
7.100000 0.034611
7.200000 0.035393
7.300000 0.035991
7.400000 0.036814
7.500000 0.036912
7.600000 0.036922
7.700000 0.036544
7.800000 0.036042
7.900000 0.034656
8.000000 0.032885
8.100000 0.030225
8.200000 0.026438
8.300000 0.019725
8.400000 0.005397
8.500000 0.000000
8.600000 0.000000
8.700000 0.000000
8.800000 0.000000
8.900000 0.000000
9.000000 0.000000
9.100000 0.000000
9.200000 0.000000
9.300000 0.000000
9.400000 0.000000
9.500000 0.000000
9.600000 0.000000
