148.032674 0.000000
0.200000 0.000000
0.300000 0.000000
0.400000 0.000000
0.500000 0.000000
0.600000 0.000000
0.700000 0.000000
0.800000 0.000000
0.900000 0.000000
1.000000 0.000000
1.100000 0.000000
1.200000 0.000000
1.300000 0.000000
1.400000 0.000000
1.500000 0.000000
1.600000 0.000000
1.700000 0.000000
1.800000 0.000000
1.900000 0.000000
2.000000 0.000000
2.100000 0.000000
2.200000 0.000000
2.300000 0.000000
2.400000 0.000354
2.500000 0.000807
2.600000 0.001146
2.700000 0.001441
2.800000 0.001752
2.900000 0.002053
3.000000 0.002348
3.100000 0.002721
3.200000 0.003029
3.300000 0.003409
3.400000 0.003726
3.500000 0.004113
3.600000 0.004504
3.700000 0.004923
3.800000 0.005345
3.900000 0.005755
4.000000 0.006304
4.100000 0.006676
4.200000 0.007249
4.300000 0.007671
4.400000 0.008331
4.500000 0.008561
4.600000 0.009244
4.700000 0.009798
4.800000 0.010482
4.900000 0.011009
5.000000 0.011447
5.100000 0.012408
5.200000 0.012907
5.300000 0.013785
5.400000 0.014395
5.500000 0.015237
5.600000 0.016046
5.700000 0.016659
5.800000 0.017437
5.900000 0.016970
6.000000 0.017214
6.100000 0.017646
6.200000 0.018056
6.300000 0.019091
6.400000 0.020113
6.500000 0.021423
6.600000 0.022765
6.700000 0.024860
6.800000 0.027128
6.900000 0.029251
7.000000 0.030319
7.100000 0.031464
7.200000 0.032263
7.300000 0.033202
7.400000 0.033914
7.500000 0.034893
7.600000 0.035574
7.700000 0.036327
7.800000 0.036813
7.900000 0.037030
8.000000 0.037119
8.100000 0.036770
8.200000 0.035986
8.300000 0.033685
8.400000 0.017051
8.500000 0.000000
8.600000 0.000000
8.700000 0.000000
8.800000 0.000000
8.900000 0.000000
9.000000 0.000000
9.100000 0.000000
9.200000 0.000000
9.300000 0.000000
9.400000 0.000000
9.500000 0.000000
9.600000 0.000000
